Zona,Sexo,Edad,Relacion,Estado Civil,Lugar 5 años,Pueblo,Seguro Salud,Embarazo,Leer y Escribir,Sum y Mul,Nivel edu,Matricula,Prox Nivel ed,Ocupacion
Urbana,Hombre,17,9,Solero/a,1,2,6,0,si,si,42,si,42,0
Urbana,Mujer,15,9,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Mujer,11,9,Solero/a,1,2,6,0,si,si,41,si,41,0
Urbana,Mujer,9,9,Solero/a,1,2,6,0,si,si,41,si,41,0
Urbana,Hombre,65,1,Casado/a,1,2,2,0,si,si,22,no,0,0
Urbana,Mujer,60,2,Casado/a,1,2,2,0,si,si,23,no,0,0
Urbana,Hombre,29,3,Casado/a,1,2,2,0,si,si,32,si,72,3
Urbana,Mujer,27,5,Casado/a,1,2,6,2,si,si,72,no,0,1
Urbana,Hombre,0,9,Solero/a,4,2,6,0,no,no,0,no,0,0
Urbana,Hombre,31,1,Casado/a,1,2,2,0,si,si,72,no,0,1
Urbana,Mujer,31,2,Casado/a,1,2,2,2,si,si,72,no,0,1
Urbana,Hombre,10,3,Solero/a,1,2,6,0,si,si,41,si,41,0
Urbana,Hombre,8,3,Solero/a,1,2,2,0,si,no,41,si,41,0
Urbana,Mujer,6,3,Solero/a,1,2,2,0,si,no,13,si,13,0
Urbana,Hombre,49,1,Casado/a,1,1,6,0,si,si,23,no,0,3
Urbana,Mujer,48,2,Casado/a,1,1,6,2,si,si,23,no,0,3
Urbana,Mujer,12,3,Solero/a,1,2,6,0,si,si,41,si,42,0
Urbana,Hombre,35,1,Casado/a,1,2,6,0,si,si,72,no,0,3
Urbana,Mujer,34,2,Casado/a,1,1,1,2,si,si,72,no,0,0
Urbana,Hombre,9,3,Solero/a,1,2,1,0,si,si,41,si,41,0
Urbana,Hombre,6,3,Solero/a,1,2,1,0,no,no,13,si,13,0
Urbana,Hombre,30,1,Solero/a,1,2,1,0,si,si,72,no,0,1
Urbana,Hombre,25,1,Solero/a,1,2,1,0,si,si,32,no,0,1
Urbana,Hombre,40,1,Casado/a,1,2,2,0,si,si,72,no,0,1
Urbana,Mujer,35,2,Casado/a,1,2,2,2,si,si,72,no,0,0
Urbana,Hombre,14,3,Solero/a,1,2,2,0,si,si,42,si,42,0
Urbana,Mujer,11,3,Solero/a,1,2,2,0,si,si,41,si,41,0
Urbana,Mujer,25,1,Casado/a,1,2,1,2,si,si,32,no,0,8
Urbana,Hombre,30,2,Casado/a,1,2,1,0,si,si,77,no,0,1
Urbana,Mujer,7,3,Solero/a,1,2,1,0,si,si,41,si,41,0
Urbana,Hombre,33,1,Casado/a,1,2,2,0,si,si,79,no,0,1
Urbana,Mujer,29,2,Casado/a,1,2,2,2,si,si,72,no,0,0
Urbana,Mujer,6,3,Solero/a,1,2,2,0,si,si,13,si,13,0
Urbana,Mujer,63,1,Viudo/a,1,2,2,0,si,si,21,no,0,3
Urbana,Hombre,60,1,Viudo/a,1,2,2,0,si,si,22,no,0,3
Urbana,Hombre,13,3,Solero/a,1,2,2,0,si,si,42,si,42,0
Urbana,Hombre,9,3,Solero/a,1,2,2,0,si,si,41,si,41,0
Urbana,Hombre,28,1,Concubino/a,1,1,6,0,si,si,32,no,0,1
Urbana,Mujer,29,2,Concubino/a,1,1,6,2,si,si,32,no,0,0
Urbana,Hombre,8,3,Solero/a,1,2,6,0,si,si,41,si,41,0
Urbana,Mujer,4,3,Solero/a,4,2,6,0,no,no,11,no,0,0
Urbana,Hombre,47,1,Casado/a,1,2,6,0,si,si,72,no,0,3
Urbana,Mujer,41,2,Casado/a,1,2,6,2,si,si,72,no,0,3
Urbana,Mujer,12,3,Solero/a,1,2,6,0,si,si,41,si,41,0
Urbana,Mujer,8,3,Solero/a,1,2,6,0,si,si,41,si,41,0
Urbana,Hombre,6,3,Solero/a,1,2,6,0,si,si,13,si,41,0
Urbana,Mujer,41,1,Casado/a,1,2,6,2,si,si,72,no,0,3
Urbana,Hombre,45,2,Casado/a,1,2,6,0,si,si,77,no,0,6
Urbana,Hombre,14,3,Solero/a,1,2,6,0,si,si,42,si,42,0
Urbana,Mujer,4,3,Solero/a,4,2,6,0,no,no,11,si,13,0
Urbana,Hombre,87,1,Viudo/a,1,1,6,0,si,si,21,no,0,0
Urbana,Mujer,44,1,Solero/a,1,2,6,2,si,si,72,no,0,3
Urbana,Hombre,20,3,Solero/a,1,2,6,0,si,si,72,si,72,0
Urbana,Mujer,60,1,Viudo/a,1,2,6,0,si,si,22,no,0,0
Urbana,Hombre,29,3,Solero/a,1,2,6,0,si,si,72,no,0,1
Urbana,Mujer,16,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Hombre,42,1,Concubino/a,1,2,6,0,si,si,32,no,0,3
Urbana,Mujer,45,2,Concubino/a,1,2,6,2,si,si,23,no,0,3
Urbana,Hombre,21,3,Solero/a,1,2,6,0,si,si,72,si,72,0
Urbana,Mujer,16,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Mujer,14,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Mujer,10,3,Solero/a,1,2,6,0,si,si,41,si,41,0
Urbana,Hombre,41,1,Solero/a,1,2,6,0,si,si,72,si,73,3
Urbana,Hombre,66,1,Casado/a,1,1,6,0,si,si,23,no,0,1
Urbana,Mujer,55,2,Casado/a,1,1,6,0,si,si,21,no,0,0
Urbana,Mujer,20,3,Solero/a,1,1,6,3,si,si,77,si,77,0
Urbana,Mujer,17,3,Solero/a,1,1,6,3,si,si,42,si,42,0
Urbana,Mujer,36,1,Solero/a,1,2,2,3,si,si,72,no,0,1
Urbana,Mujer,66,1,Viudo/a,1,2,1,0,si,si,21,no,0,3
Urbana,Mujer,32,3,Solero/a,1,2,2,3,si,si,72,no,0,1
Urbana,Hombre,48,1,Separado/a,1,2,2,0,si,si,72,no,0,1
Urbana,Hombre,49,1,Casado/a,1,2,1,0,si,si,22,no,0,3
Urbana,Mujer,58,2,Casado/a,1,2,1,0,si,si,21,no,0,3
Urbana,Mujer,22,3,Solero/a,1,2,1,3,si,si,72,si,72,0
Urbana,Mujer,20,3,Solero/a,1,2,1,3,si,si,72,si,72,0
Urbana,Mujer,11,3,Solero/a,1,2,1,0,si,si,41,si,41,0
Urbana,Mujer,40,1,Separado/a,1,2,6,2,si,si,32,no,0,3
Urbana,Hombre,18,3,Solero/a,1,2,6,0,si,si,42,si,42,0
Urbana,Mujer,16,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Mujer,13,3,Solero/a,1,2,1,3,si,si,42,si,42,0
Urbana,Mujer,3,3,Solero/a,4,2,1,0,no,no,0,no,0,0
Urbana,Hombre,27,1,Concubino/a,1,2,1,0,si,si,32,no,0,1
Urbana,Mujer,24,2,Concubino/a,1,2,1,2,si,si,42,no,0,8
Urbana,Mujer,5,3,Solero/a,1,2,1,0,si,si,13,si,13,0
Urbana,Hombre,30,1,Solero/a,3,2,6,0,si,si,32,no,0,1
Urbana,Mujer,35,1,Solero/a,1,2,1,3,si,si,72,si,72,1
Urbana,Hombre,62,1,Concubino/a,1,1,6,0,si,si,23,no,0,3
Urbana,Mujer,35,2,Concubino/a,1,1,6,2,no,si,11,no,0,3
Urbana,Mujer,14,3,Solero/a,1,1,6,3,si,si,41,si,42,6
Urbana,Mujer,8,3,Solero/a,1,1,6,0,si,si,41,si,41,0
Urbana,Hombre,6,3,Solero/a,1,1,6,0,no,no,13,si,41,0
Urbana,Hombre,20,1,Solero/a,1,2,6,0,si,si,42,no,0,4
Urbana,Hombre,22,1,Solero/a,1,2,6,0,si,si,72,si,72,0
Urbana,Hombre,69,1,Casado/a,1,2,2,0,si,si,21,no,0,3
Urbana,Mujer,64,2,Casado/a,1,1,2,0,si,si,21,no,0,3
Urbana,Hombre,31,1,Casado/a,1,2,6,0,si,si,32,no,0,3
Urbana,Mujer,31,2,Casado/a,1,2,1,2,si,si,32,no,0,0
Urbana,Mujer,5,3,Solero/a,1,2,1,0,no,no,13,si,13,0
Urbana,Mujer,1,3,Solero/a,4,2,1,0,no,no,0,no,0,0
Urbana,Hombre,33,1,Casado/a,1,2,2,0,si,si,72,no,0,1
Urbana,Mujer,35,2,Casado/a,1,2,1,2,si,si,32,no,0,0
Urbana,Mujer,11,3,Solero/a,1,2,1,0,si,si,41,si,41,0
Urbana,Hombre,1,3,Solero/a,4,2,1,0,no,no,0,no,0,0
Urbana,Hombre,68,1,Casado/a,1,1,2,0,si,si,71,no,0,0
Urbana,Mujer,68,2,Casado/a,1,1,2,0,si,si,71,no,0,0
Urbana,Hombre,44,1,Casado/a,1,1,6,0,si,si,72,no,0,3
Urbana,Mujer,38,2,Casado/a,1,1,6,2,si,si,32,no,0,3
Urbana,Mujer,17,3,Solero/a,1,1,6,3,si,si,42,si,42,6
Urbana,Hombre,9,3,Solero/a,1,2,1,0,si,si,41,si,41,0
Urbana,Hombre,34,1,Casado/a,1,1,2,0,si,si,72,no,0,1
Urbana,Mujer,31,2,Casado/a,1,1,2,2,si,si,80,si,80,0
Urbana,Mujer,3,3,Solero/a,4,2,2,0,no,no,0,no,0,0
Urbana,Hombre,56,1,Casado/a,1,1,6,0,si,si,22,no,0,3
Urbana,Mujer,48,2,Casado/a,1,1,1,2,si,si,21,no,0,3
Urbana,Mujer,32,3,Solero/a,1,1,1,3,si,si,32,no,0,3
Urbana,Mujer,25,3,Solero/a,1,1,1,3,si,si,72,si,72,0
Urbana,Mujer,21,3,Solero/a,1,1,1,3,si,si,72,si,72,0
Urbana,Mujer,15,3,Solero/a,1,1,1,3,si,si,42,si,42,0
Urbana,Mujer,8,3,Solero/a,1,1,1,0,si,si,41,si,41,0
Urbana,Hombre,59,1,Casado/a,1,1,6,0,si,si,21,no,0,3
Urbana,Mujer,31,3,Solero/a,1,1,6,3,si,si,72,no,0,0
Urbana,Hombre,26,3,Solero/a,1,1,6,0,si,si,72,si,72,0
Urbana,Mujer,24,3,Solero/a,1,1,2,3,si,si,72,si,72,1
Urbana,Mujer,18,3,Solero/a,2,1,2,3,si,si,42,si,72,0
Urbana,Mujer,85,1,Viudo/a,2,1,1,0,no,no,11,no,0,3
Urbana,Hombre,24,1,Concubino/a,1,2,2,0,si,si,72,si,72,1
Urbana,Mujer,25,2,Concubino/a,1,2,6,3,si,si,72,no,0,4
Urbana,Mujer,30,1,Concubino/a,1,2,2,2,si,si,72,no,0,1
Urbana,Hombre,35,2,Concubino/a,1,2,2,0,si,si,72,no,0,1
Urbana,Hombre,5,3,Solero/a,1,2,2,0,no,no,11,si,13,0
Urbana,Mujer,56,1,Solero/a,1,1,6,0,si,si,21,no,0,3
Urbana,Hombre,20,3,Solero/a,1,1,6,0,si,si,72,si,72,0
Urbana,Hombre,65,1,Casado/a,1,2,2,0,si,si,51,no,0,0
Urbana,Mujer,55,2,Casado/a,1,1,6,0,si,si,21,no,0,0
Urbana,Mujer,44,1,Concubino/a,1,1,1,2,si,si,63,si,63,8
Urbana,Hombre,43,2,Concubino/a,1,1,1,0,si,si,22,no,0,1
Urbana,Hombre,23,3,Solero/a,1,1,6,0,si,si,42,no,0,1
Urbana,Mujer,16,3,Solero/a,1,1,6,3,si,si,42,si,42,0
Urbana,Hombre,20,3,Concubino/a,1,2,1,0,si,si,42,no,0,1
Urbana,Mujer,19,5,Concubino/a,1,2,1,3,si,si,42,no,0,1
Urbana,Mujer,67,1,Viudo/a,1,2,1,0,si,si,21,no,0,0
Urbana,Hombre,32,3,Concubino/a,1,2,1,0,si,si,72,no,0,3
Urbana,Mujer,29,5,Concubino/a,1,2,1,2,si,si,32,no,0,3
Urbana,Hombre,4,9,Solero/a,4,2,1,0,no,no,11,si,13,0
Urbana,Mujer,2,9,Solero/a,4,2,6,0,no,no,0,no,0,0
Urbana,Mujer,37,1,Solero/a,1,2,1,2,si,si,32,no,0,1
Urbana,Mujer,17,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Hombre,13,3,Solero/a,1,2,6,0,si,si,42,si,42,0
Urbana,Hombre,55,1,Casado/a,1,2,1,0,si,si,21,no,0,3
Urbana,Mujer,55,2,Casado/a,1,2,1,0,si,si,21,no,0,0
Urbana,Mujer,25,3,Solero/a,1,2,1,3,si,si,41,no,0,0
Urbana,Hombre,21,3,Solero/a,1,2,1,0,si,si,77,si,77,0
Urbana,Mujer,15,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Hombre,51,1,Separado/a,1,2,2,0,si,si,72,no,0,1
Urbana,Mujer,24,3,Solero/a,1,2,2,3,si,si,72,si,72,0
Urbana,Hombre,23,3,Solero/a,1,2,2,0,si,si,72,si,72,0
Urbana,Mujer,55,1,Separado/a,1,2,1,0,si,no,72,no,0,0
Urbana,Hombre,32,3,Solero/a,1,2,6,0,si,si,72,no,0,0
Urbana,Mujer,20,3,Solero/a,1,2,1,3,si,si,72,si,72,0
Urbana,Hombre,29,1,Casado/a,1,2,2,0,si,si,32,no,0,1
Urbana,Mujer,28,2,Casado/a,1,2,2,2,si,si,77,no,0,0
Urbana,Hombre,0,3,Solero/a,4,2,2,0,no,no,0,no,0,0
Urbana,Hombre,32,1,Casado/a,1,1,2,0,si,si,72,no,0,1
Urbana,Mujer,30,2,Casado/a,1,2,2,3,si,si,72,no,0,0
Urbana,Mujer,56,1,Viudo/a,1,2,6,0,si,si,23,no,0,1
Urbana,Hombre,38,3,Solero/a,1,2,6,0,si,si,32,no,0,1
Urbana,Hombre,30,3,Solero/a,1,2,6,0,si,si,32,no,0,1
Urbana,Hombre,23,3,Solero/a,1,2,6,0,si,si,42,no,0,1
Urbana,Mujer,59,1,Viudo/a,1,1,1,0,si,si,21,no,0,3
Urbana,Hombre,53,1,Casado/a,1,2,6,0,si,si,23,no,0,6
Urbana,Mujer,42,2,Casado/a,1,2,6,2,si,si,22,no,0,3
Urbana,Hombre,23,3,Solero/a,1,2,6,0,si,si,72,si,72,0
Urbana,Mujer,21,3,Solero/a,1,2,2,3,si,si,72,si,72,0
Urbana,Mujer,14,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Mujer,69,1,Divorciado/a,1,1,1,0,si,si,21,no,0,0
Urbana,Hombre,20,1,Solero/a,1,2,6,0,si,si,42,no,0,1
Urbana,Hombre,40,1,Viudo/a,1,2,1,0,si,si,23,no,0,3
Urbana,Mujer,21,3,Solero/a,1,2,1,3,si,si,42,no,0,1
Urbana,Mujer,17,3,Solero/a,1,2,1,3,si,si,42,si,42,0
Urbana,Mujer,15,3,Solero/a,1,2,1,3,si,si,42,si,42,0
Urbana,Mujer,8,3,Solero/a,1,2,1,0,si,si,41,si,41,0
Urbana,Hombre,38,1,Casado/a,1,1,2,0,si,si,32,no,0,1
Urbana,Mujer,40,2,Casado/a,1,1,2,2,si,si,32,no,0,0
Urbana,Mujer,15,3,Solero/a,1,1,2,3,si,si,42,si,42,0
Urbana,Hombre,10,3,Solero/a,1,1,2,0,si,si,41,si,41,0
Urbana,Hombre,41,1,Casado/a,2,1,4,0,si,si,72,no,0,3
Urbana,Mujer,39,2,Casado/a,2,1,6,2,si,si,72,no,0,1
Urbana,Mujer,4,3,Solero/a,4,2,1,0,no,no,11,no,0,0
Urbana,Hombre,28,1,Solero/a,3,1,6,0,si,si,32,no,0,0
Urbana,Hombre,57,1,Casado/a,1,1,6,0,si,si,32,no,0,3
Urbana,Mujer,53,2,Casado/a,1,1,6,0,si,si,21,no,0,3
Urbana,Mujer,18,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Hombre,15,3,Solero/a,1,2,3,0,si,si,42,si,42,6
Urbana,Hombre,14,3,Solero/a,1,2,6,0,si,si,42,si,42,0
Urbana,Hombre,52,1,Casado/a,1,2,2,0,si,si,72,no,0,1
Urbana,Mujer,51,2,Casado/a,1,1,2,0,si,si,22,no,0,3
Urbana,Hombre,24,3,Solero/a,1,2,6,0,si,si,72,si,72,1
Urbana,Hombre,22,3,Solero/a,1,2,2,0,si,si,77,no,0,1
Urbana,Hombre,20,3,Solero/a,1,2,6,0,si,si,42,no,0,1
Urbana,Mujer,16,3,Solero/a,1,2,2,3,si,si,42,si,42,0
Urbana,Hombre,40,1,Concubino/a,1,2,1,0,si,si,21,no,0,3
Urbana,Mujer,32,2,Concubino/a,1,2,6,2,si,si,32,no,0,0
Urbana,Hombre,10,3,Solero/a,1,2,1,0,si,si,41,si,41,0
Urbana,Hombre,8,3,Solero/a,1,2,6,0,si,si,41,si,41,0
Urbana,Mujer,2,3,Solero/a,4,2,6,0,no,no,0,no,0,0
Urbana,Hombre,40,1,Casado/a,1,1,6,0,si,si,21,no,0,3
Urbana,Mujer,35,2,Casado/a,1,1,6,2,si,si,31,no,0,0
Urbana,Hombre,19,3,Solero/a,1,2,6,0,si,si,42,si,72,1
Urbana,Mujer,16,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Mujer,12,3,Solero/a,1,2,6,0,si,si,41,si,42,0
Urbana,Hombre,7,3,Solero/a,1,2,6,0,si,si,13,si,41,0
Urbana,Mujer,7,3,Solero/a,1,2,6,0,si,si,13,si,41,0
Urbana,Hombre,23,1,Separado/a,1,2,6,0,si,si,42,si,81,0
Urbana,Hombre,60,1,Casado/a,1,1,2,0,si,si,71,no,0,1
Urbana,Mujer,56,2,Casado/a,1,1,2,0,si,si,21,no,0,0
Urbana,Hombre,23,3,Solero/a,1,2,6,0,si,si,72,si,72,0
Urbana,Hombre,15,3,Solero/a,1,2,6,0,si,si,42,si,42,0
Urbana,Hombre,37,1,Concubino/a,1,1,6,0,si,si,32,no,0,3
Urbana,Mujer,37,2,Concubino/a,1,1,6,2,si,si,32,no,0,3
Urbana,Mujer,19,3,Solero/a,1,1,6,3,si,si,42,si,42,0
Urbana,Hombre,14,3,Solero/a,1,1,6,0,si,si,42,si,42,0
Urbana,Hombre,7,3,Solero/a,1,1,6,0,si,si,41,si,41,0
Urbana,Hombre,50,1,Casado/a,1,2,6,0,si,si,23,no,0,3
Urbana,Mujer,48,2,Casado/a,1,2,6,2,si,si,23,no,0,6
Urbana,Mujer,22,3,Solero/a,1,2,6,3,si,si,72,si,72,0
Urbana,Mujer,4,3,Solero/a,4,2,6,0,no,no,11,no,0,0
Urbana,Mujer,58,1,Separado/a,1,1,6,0,si,si,21,no,0,3
Urbana,Mujer,18,3,Solero/a,1,2,6,3,si,si,42,si,42,6
Urbana,Mujer,43,1,Solero/a,1,2,2,2,si,si,22,no,0,1
Urbana,Mujer,26,3,Solero/a,1,1,6,3,si,si,72,no,0,7
Urbana,Hombre,52,1,Casado/a,1,1,1,0,si,si,21,no,0,3
Urbana,Mujer,54,2,Casado/a,1,1,1,0,si,si,21,no,0,6
Urbana,Hombre,41,1,Casado/a,1,1,1,0,si,si,22,no,0,1
Urbana,Mujer,41,2,Casado/a,1,1,1,2,si,si,22,no,0,3
Urbana,Mujer,19,3,Solero/a,1,1,1,3,si,si,42,si,42,0
Urbana,Hombre,14,3,Solero/a,1,1,1,0,si,si,42,si,42,0
Urbana,Mujer,12,3,Solero/a,1,1,1,0,si,si,41,si,41,0
Urbana,Hombre,37,1,Casado/a,1,1,1,0,si,si,31,no,0,3
Urbana,Mujer,36,2,Casado/a,1,1,1,3,si,si,31,no,0,3
Urbana,Mujer,25,1,Solero/a,1,1,6,3,si,si,52,no,0,3
Urbana,Hombre,19,6,Solero/a,1,1,6,0,si,si,42,no,0,1
Urbana,Mujer,50,1,Separado/a,1,1,6,2,no,no,11,no,0,3
Urbana,Hombre,45,1,Separado/a,1,1,6,0,si,no,23,no,0,1
Urbana,Hombre,61,1,Casado/a,1,1,6,0,si,si,23,no,0,3
Urbana,Mujer,58,2,Casado/a,1,1,6,0,si,si,23,no,0,3
Urbana,Hombre,30,3,Solero/a,1,1,2,0,si,si,72,no,0,1
Urbana,Mujer,28,3,Solero/a,1,1,2,3,si,si,77,no,0,1
Urbana,Hombre,30,1,Concubino/a,1,1,6,0,si,si,32,no,0,1
Urbana,Mujer,28,2,Concubino/a,1,1,6,3,si,si,32,no,0,3
Urbana,Mujer,53,1,Separado/a,1,2,6,0,si,si,21,no,0,1
Urbana,Hombre,15,3,Solero/a,1,2,6,0,si,si,42,si,42,0
Urbana,Mujer,13,3,Solero/a,1,2,6,3,si,si,41,si,42,0
Urbana,Hombre,70,1,Separado/a,1,2,1,0,si,si,22,no,0,3
Urbana,Hombre,70,1,Casado/a,1,2,2,0,si,si,21,no,0,0
Urbana,Mujer,64,2,Casado/a,1,2,2,0,no,si,11,no,0,0
Urbana,Mujer,66,1,Viudo/a,1,2,6,0,no,si,11,no,0,3
Urbana,Mujer,43,3,Solero/a,1,2,6,3,no,no,11,no,0,0
Urbana,Hombre,19,3,Solero/a,1,2,6,0,si,si,42,no,0,6
Urbana,Mujer,40,1,Separado/a,1,2,1,2,si,si,23,no,0,3
Urbana,Hombre,19,3,Solero/a,1,2,1,0,si,si,42,si,72,0
Urbana,Mujer,8,3,Solero/a,1,2,1,0,si,si,41,si,41,0
Urbana,Hombre,45,1,Casado/a,1,1,6,0,si,si,23,no,0,3
Urbana,Mujer,41,2,Casado/a,1,1,6,3,si,si,32,no,0,0
Urbana,Mujer,61,7,Viudo/a,1,1,1,0,si,si,21,no,0,0
Urbana,Hombre,24,1,Concubino/a,1,1,1,0,si,si,42,no,0,1
Urbana,Mujer,24,2,Concubino/a,1,1,1,2,si,si,42,no,0,0
Urbana,Mujer,0,3,Solero/a,4,2,1,0,no,no,0,no,0,0
Urbana,Hombre,31,1,Casado/a,1,1,6,0,si,si,72,no,0,1
Urbana,Mujer,20,2,Casado/a,1,1,6,2,si,si,42,no,0,0
Urbana,Mujer,0,3,Solero/a,4,1,6,0,no,no,0,no,0,0
Urbana,Hombre,22,1,Casado/a,2,1,6,0,si,si,42,no,0,1
Urbana,Mujer,23,2,Casado/a,1,1,6,2,si,si,42,no,0,0
Urbana,Mujer,6,3,Solero/a,1,1,1,0,si,si,13,si,41,0
Urbana,Hombre,45,1,Casado/a,1,2,6,0,si,si,22,no,0,3
Urbana,Mujer,45,2,Casado/a,1,2,6,2,si,si,22,no,0,6
Urbana,Mujer,19,3,Solero/a,1,2,6,3,si,si,42,si,72,6
Urbana,Hombre,17,3,Solero/a,1,2,6,0,si,si,42,si,42,6
Urbana,Hombre,13,3,Solero/a,1,2,6,0,si,si,42,si,42,6
Urbana,Hombre,43,1,Casado/a,1,2,1,0,si,si,21,no,0,1
Urbana,Mujer,45,2,Casado/a,1,2,1,2,si,si,21,no,0,0
Urbana,Mujer,20,3,Solero/a,1,2,1,3,si,si,42,no,0,0
Urbana,Hombre,13,3,Solero/a,1,2,1,0,si,si,42,si,42,0
Urbana,Hombre,32,1,Concubino/a,1,2,2,0,si,si,32,no,0,1
Urbana,Mujer,33,2,Concubino/a,1,2,2,2,si,si,32,no,0,0
Urbana,Hombre,7,3,Solero/a,1,2,2,0,si,si,13,si,41,0
Urbana,Hombre,2,3,Solero/a,4,2,2,0,no,no,0,no,0,0
Urbana,Hombre,26,1,Concubino/a,1,2,1,0,si,si,32,no,0,1
Urbana,Mujer,17,2,Concubino/a,1,2,6,2,si,si,42,no,0,0
Urbana,Hombre,1,3,Solero/a,4,2,1,0,no,no,0,no,0,0
Urbana,Hombre,25,1,Concubino/a,1,1,1,0,si,si,42,no,0,1
Urbana,Mujer,26,2,Concubino/a,1,1,1,2,si,si,32,no,0,0
Urbana,Hombre,8,3,Solero/a,1,2,1,0,si,si,41,si,41,0
Urbana,Mujer,6,3,Solero/a,1,2,1,0,si,si,13,si,41,0
Urbana,Mujer,0,3,Solero/a,4,2,1,0,no,no,0,no,0,0
Urbana,Hombre,55,1,Casado/a,1,1,1,0,si,si,23,no,0,3
Urbana,Mujer,45,2,Casado/a,1,1,1,2,si,si,21,no,0,6
Urbana,Hombre,21,3,Solero/a,1,2,1,0,si,si,42,no,0,1
Urbana,Hombre,19,3,Solero/a,1,2,1,0,si,si,42,no,0,0
Urbana,Mujer,14,3,Solero/a,1,2,1,3,si,si,42,si,42,0
Urbana,Mujer,48,1,Viudo/a,1,1,1,2,si,si,21,no,0,3
Urbana,Hombre,14,3,Solero/a,1,2,1,0,si,si,41,si,42,0
Urbana,Hombre,52,1,Casado/a,1,1,2,0,si,si,71,no,0,1
Urbana,Mujer,52,2,Casado/a,1,1,2,0,si,si,77,no,0,3
Urbana,Hombre,22,3,Solero/a,1,2,6,0,si,si,72,si,72,0
Urbana,Mujer,20,3,Solero/a,1,2,6,3,si,si,72,si,72,0
Urbana,Hombre,51,1,Concubino/a,1,1,1,0,si,si,72,no,0,3
Urbana,Mujer,46,2,Concubino/a,1,1,2,2,si,si,72,no,0,1
Urbana,Mujer,9,3,Solero/a,1,2,2,0,si,si,41,si,41,0
Urbana,Hombre,8,3,Solero/a,1,2,2,0,si,si,41,si,41,0
Urbana,Hombre,5,3,Solero/a,1,2,2,0,no,no,11,si,13,0
Urbana,Hombre,29,1,Solero/a,1,2,2,0,si,si,71,si,72,1
Urbana,Hombre,32,1,Casado/a,1,1,2,0,si,si,32,no,0,1
Urbana,Mujer,28,2,Casado/a,1,1,1,2,si,si,32,no,0,0
Urbana,Mujer,3,3,Solero/a,4,1,6,0,no,no,0,no,0,0
Urbana,Hombre,0,3,Solero/a,4,1,1,0,no,no,0,no,0,0
Urbana,Mujer,66,8,Divorciado/a,1,1,6,0,si,si,21,no,0,3
Urbana,Hombre,52,1,Casado/a,1,1,6,0,si,si,23,no,0,3
Urbana,Mujer,45,2,Casado/a,1,1,6,2,si,si,22,no,0,6
Urbana,Mujer,22,3,Solero/a,1,1,6,3,si,si,72,si,72,6
Urbana,Hombre,20,3,Solero/a,1,1,6,0,si,si,42,si,81,6
Urbana,Hombre,9,3,Solero/a,1,1,6,0,si,si,41,si,41,6
Urbana,Hombre,54,1,Casado/a,1,2,2,0,si,si,77,no,0,1
Urbana,Mujer,52,2,Casado/a,1,2,1,0,si,si,23,no,0,0
Urbana,Hombre,48,1,Separado/a,1,2,1,0,si,si,23,no,0,3
Urbana,Hombre,55,1,Casado/a,1,1,1,0,si,si,23,no,0,3
Urbana,Mujer,50,2,Casado/a,1,2,1,2,si,si,21,no,0,0
Urbana,Mujer,11,3,Solero/a,1,2,1,0,si,si,41,si,41,0
Urbana,Mujer,9,3,Solero/a,1,2,1,0,si,si,41,si,41,0
Urbana,Mujer,54,1,Solero/a,1,2,2,0,si,si,77,no,0,1
Urbana,Mujer,26,3,Solero/a,1,2,6,3,si,si,72,si,72,0
Urbana,Mujer,20,3,Solero/a,1,2,1,3,si,si,72,si,72,0
Urbana,Hombre,19,3,Solero/a,1,2,6,0,si,si,42,si,72,0
Urbana,Mujer,2,3,Solero/a,4,2,6,0,no,no,0,no,0,0
Urbana,Mujer,23,1,Separado/a,1,2,2,2,si,si,42,no,0,1
Urbana,Mujer,5,3,Solero/a,1,2,6,0,no,no,11,si,13,0
Urbana,Mujer,68,10,Viudo/a,1,2,6,0,si,si,22,no,0,0
Urbana,Mujer,49,1,Separado/a,1,2,6,2,si,si,32,no,0,3
Urbana,Hombre,17,3,Solero/a,1,2,1,0,si,si,42,si,42,0
Urbana,Mujer,22,1,Solero/a,1,2,1,3,si,si,76,si,76,1
Urbana,Hombre,82,1,Viudo/a,1,1,1,0,si,no,21,no,0,0
Urbana,Mujer,60,1,Viudo/a,1,1,1,0,si,si,21,no,0,3
Urbana,Mujer,35,3,Separado/a,1,2,1,3,si,si,72,no,0,0
Urbana,Hombre,31,3,Solero/a,1,2,6,0,si,si,72,no,0,1
Urbana,Hombre,28,3,Solero/a,1,2,2,0,si,si,77,no,0,1
Urbana,Hombre,23,3,Solero/a,1,2,6,0,si,si,72,si,72,0
Urbana,Hombre,21,3,Solero/a,1,2,1,0,si,si,72,si,72,0
